11vzky2,1679264035.0,,Vengeful_Turtle,Streak 19: Me quejo de mis cursos,"19 de marzo de 2023

Estoy tratando de escribir un ensayo para mi curso de las ciencias políticas en el que tengo que resumir otro artículo académico y luego responder o criticarlo. El problema es que el curso está en línea y por eso, es muy difícil involucrarme en el material *(engage in the material)*. Aunque los cursos en línea son más asequibles porque no tengo que pagar la transportación ni el parqueado, todavía prefiero las clases presenciales. Es más fácil prestar atención, hacer preguntas y conocer (mejor) al profe. 

Nuestras clases son videos que el profe había creado el año pasado y por eso, los ejemplos que usaba ya no son relevantes a lo que está pasando en el mundo. Usa demasiados ejemplos y a veces, es muy difícil seguir el mensaje del video. 

No tenemos ninguna prueba en el curso, pero tenemos que escribir cuatro ensayos largos. Para las tareas, siempre nos da los artículos en lugar de escogerlos por su cuenta, y lo hace que el curso sea más aburrido. Al menos si podríamos escoger los artículos, podríamos escoger algo que nos interesa, con tal de que tenga que ver con el tema. Ciertamente, podría darnos límites o reglas, peroooo no. Tenemos que intentar escribir ensayos sin conocer bien el vocabulario o termología. Es difícil entender los artículos porque no sabemos nada y no tenemos la menor idea sobre las discusiones en el campo. Por eso, es muy difícil tener su propia opinión o crítica. 

Estoy canada. Ya he escrito un ensayo para mi curso de español, he creado un podcast, he escrito un resumen para mi otro curso y 8 páginas para mis otras tareas. YA QUIERO DESCANSAR. No he dormido bien los últimos días y he tomado muchísimo café. 

Algunos días no sé porque soy estudiante pero siempre vale la pena después de terminar el semestre y siempre quiero matricularme de nuevo. 

Bueno, vuelvo a seguir escribiendo. Que tengan una buena noche."
11uysvt,1679169767.0,,Vengeful_Turtle,Streak 18: Mi día,"Me sigo ahogando en las tareas. Ya he completado mi episodio del podcast que tuve que hacer para mi clase de español. Fue algo nuevo que mi profe propuso este semestre. Al inicio, no sabía de qué pensar sobre la idea pero después de hacerlo, puedo decir que fue una buena idea. Nos da la oportunidad de practicar hablar en una manera tranquila. Me ayuda escuchar mi propia voz y cómo estoy pronunciando las palabras. Noto errors que cometo los que no notaría normalmente, pues, sin volver a escucharlo. 

Ya que es un curso sobre el Siglo de Oro tuve que crear un episodio sobre algún persona de esa época. Entonces, escogí María de Zayas porque tengo que hacer mi presentación sobre ella la semana que viene. La verdad es que el podcast salió mejor y fue más divertido de lo que esperaba, jaja. 

Bueno, todavía tengo que escribir otro ensayo. 

Que tengan un buen día."
11ua0iw,1679101274.0,,Vengeful_Turtle,Streak X: Descanso,Descansito.
11taj8f,1679010540.0,,Vengeful_Turtle,Streak X: Descanso,"Tengo demasiadas tareas y tengo que escribir tres ensayos este fin de semana. 

Que tengan una buena noche."
11sclay,1678921787.0,,Vengeful_Turtle,Streak X: Descanso,"He pasado todo el día haciendo tareas. 

Que tengan una buena noche."
11ridx9,1678844978.0,,Vengeful_Turtle,"Streak 17: tarea, tarea, y más tarea","Esta semana va a ser la más difícil del semestre entero, simplemente porque tengo demasiadas tareas que tengo que entregar. La cosa es que no tuve la opción de empezarlas muy temprano porque hay que aprender la material del curso o el profe no la ha publicado ya que es necesario que la completamos dentro de una semana. 

Estoy feliz de que muchos de los profes se están alejando de los castigos por entregar las tareas tarde o por lo menos están creando nuevas reglas. Por ejemplo, uno de mis profes nos da ""a grace period"" en que no hay ningún castigo por entregar algo tarde hasta después de cinco días. Así que los estudiantes no se atrasan pero es más fácil organizar el tiempo, cursos y tareas. 

Entonces, es posible que vaya a tener unos descansitos esta semana. No sé si hay reglas con cuantos descansitos podemos tener sin perder el streak. Intenté buscarlo antes pero no pude encontrar ningún limite. De verdad, creo que es mejor que no hay un limite porque, pues, la vida puede ser muy ajetreada a veces. Creo que me animo más al saber que está bien si necesito descansar o saltar un día cuando necesite. Dicho eso, cada persona es diferente. 

Espero que tenga una buena noche."
11qrekt,1678754263.0,,Vengeful_Turtle,Streak 16: He encontrado una pregunta de investigación,"El 13 de marzo de 2023

Mi profe de mi curso que tiene que ver con la IA nos dijo que podemos escoger artículos en otros idiomas aunque el curso es en inglés. Pensaba que sería (era?) una buena idea de buscar un artículo en español porque sería buena practica. Además, tenía curiosidad de lo que los otros países pensaban del tema. Entonces, encontré un artículo muy interesante en las ""Ediciones Universidad de Salamanca"" y creo que va a ser muy útil porque habla de todos los temas del curso. Finalmente, he encontrado una pregunta de investigación para mi ensayo final. Ciertamente, voy a terminar por revisar y editarla más tarde, pero bueno, la pregunta es: ¿cómo afecta el ensamblaje de la inteligencia artificial a la conceptualización de la moralidad / la agencia moral de los seres humanos? (si alguien puede sugerirme una mejor manera de decir eso, pues, estoy escuchando, jajaja)

Creo que va a ser un ensayo interesante y posiblemente un poco difícil. Por lo menos va a ser un desafío de que puedo aprender más sobre mí misma, y con suerte, ofrece otra oportunidad de mejorar mi forma de escribir."
11puu3i,1678667251.0,,Vengeful_Turtle,Streak X: Descanso,Que tengan una buena noche.
11oyhey,1678576917.0,,Vengeful_Turtle,Streak 15: Sigo hablando sobre la IA,"Voy a seguir hablando sobre la inteligencia artificial y cómo afecta a nuestras expectativas. 

Ya que me cuesta escoger una pregunta de investigación para mi ensayo final, voy a seguir escribiendo sobre mis pensamientos en torno al tema. 

Si incorporamos robots o sistemas operatives que funcionan como parejas, ¿cómo afectaría a lo que esperaríamos de nuestras relaciones reales?  


Si se acostumbra a una pareja que no tiene necesidades ni anhelos, ciertamente afectaría cómo se percibe la manera en que las relaciones funcionan normalmente, ¿no? Por ejemplo, Si nos acostumbramos a las relaciones en las que no es necesario considerar cómo nuestras acciones y palabras afectan a la otra persona, ¿es posible que empecemos tratar a las personas cercanas a nosotros así también? Se puede empezar a creer que es normal que la relación solamente existe por su comodidad.   


Además, si ya tenemos una pareja que percibimos como perfecta, ¿por qué buscaríamos a alguien más? Si ya tienes lo que buscas, pues, sería algo malo? Tal vez no es una mala cosa si una persona ya está recibiendo todo lo que busca en una relación, pero hay una parte de mí que valora las relaciones entre los humanos. Me entristecería si las abandonáramos.

Otra cosa que me interesa es la cuestión si la IA está reforzando los roles del género en la sociedad. Otro estudiante en mi clase dijo algo sobre el tema después de ver la película, y no lo pensaba antes. En la película especialmente, los IA son mujeres. Tienen las voces de mujer y aunque son más avanzadas que los humanos, todavía son pasivas, emocionales, y  sexualizadas (?). Es una cuestión de si las IA que tienen características femeninas están reforzando las ideas preconcebidas sobre las mujeres y el rol que desempeñan en la sociedad.   


Ufffff. Suponía completar y entregar esta pregunta de investigación ayer pero todavía no tengo nada. Los temas son muy complejos y difíciles de hablar. Y la verdad es que no siento que tengo opiniones fuertes sobre los temas. Repetí muchas cosas de ayer pero cometí muchos errores cuando intenté escribir sobre este tema. Por eso, quería practicar un poco más con el vocabulario."
11o305y,1678487509.0,,Vengeful_Turtle,Streak 14: Una película,"Hola a todos.

Espero que estén bien. En mi clase de la sociología hoy, terminamos de ver la película llamada ""Her"" . Es una buena película. Es interesante.

Se trata de un hombre que se enamora de un sistema operativo. Ocurre en el futuro en que los sistemas son capaces de aprender nuevas cosas y tener los sentimientos. En medio de la película, nos hace la pregunta, ¿cuál es el significado de ser humano? ¿Es nuestros sentimientos que nos hace humanos? ¿O algo más?

Para mí es curioso porque pensaba que la mayoría de las personas perseguirían las relaciones con la IA por la conveniencia. Las IA son hechas para servir a los humanos. No tienen sus propias necesidades. Es una manera de buscar los aspectos positivos de las relaciones sin los negativos. Por cierto, sacrificaría unas cosas, pero para algunas personas valdría la pena. Puede ser temeroso de abrirse a otras personas y estar vulnerable. Pues, me equivoco con estos pensamientos. Los sistemas operativos llegan a tener los sentimientos parecidos a los humanos, hasta el punto que su relación desarrolla todos los mismos problemas que entre las de humanos. Fue muy interesante. No quiero decirles cómo termina la película o demasiados detalles, pero el protagonista aprende mucho sobre las relaciones y sobre sí mismo también gracias a este sistema operativo. La película muestra cómo nuestro mundo y sociedad podría ser diferente y muestra una forma de ser en la que convivimos con la IA. Nos hace pensar sobre los papeles que juegan la IA en la sociedad y sobre nuestras relaciones con ella.

Bueno, tal vez explicaré otros aspectos de la película mañana.

Que tengan una buena noche."
11n8n9y,1678406943.0,,Vengeful_Turtle,Streak 13: El evento de ayer,"Hubo un evento ayer en mi universidad en el que tuve que leer algunos poemas. El evento duró una hora y estaba TAN nerviosa por leer en frente de tantas personas. Solamente había 30 (más o menos)n personas, pero fue la primera vez que he hablado en frente de más de cinco personas, jaja. Cuando era niña, siempre le preguntaba si podría hacer mi presentaciones en frente de mi maestra y nadie más. Siempre mi decía que sí y no era problema. Desafortunadamente, nunca aprendí a hablar en público. 

Estoy feliz de que mi amiga estuviera conmigo. Es que leía una estofa del poema en español, y luego, la leía en ingles. Estaba tan nerviosa que cometí tantos errores, jaja. Practiqué muchísimo pero cuando llegó el momento de presentar / hablar, me tropecé con las palabras. Qué pena. Y la mayoría de la audiencia sabía español. Uff. 

Está bien. Ya se acabó el evento. Ya lo terminé. No tengo que pensar sobre mis errores, jaja.

Después de cada poema, la banda tocaba una canción clásicas de español origin. No sé se llaman las canciones, pero eran MUY hermosas. Me encantaban la música, y a la audiencia también. Podía ver a las caras de la gente, y a cada persona le encantaba. Casi se fueron a otro mundo, jaja. 

Estoy feliz de que todo salió bien. 

Que tengan una buena noche,"
11me5x4,1678323765.0,,Vengeful_Turtle,Streak: descanso,Que tengan una buena noche
11lh6mx,1678236461.0,,Vengeful_Turtle,Streak X: Descanso,Que tengan una buena noche.
11kf366,1678139072.0,,Vengeful_Turtle,Streak 12: Otro día,"Me encontré con mi profe hoy para hablar sobre el ensayo final. Es que me cuesta escoger una pregunta de investigación, que es la parte (tal vez) más importante del ensayo final. Digo esto porque una buena pregunta de investigación es la que me impide que yo hable sobre otros temas o que me vaya por las tangentes. 

Ya que el curso tiene que ver con la inteligencia artificial, hablamos sobre cómo afecta a nuestras relaciones reales y cómo afecta a nuestras expectativas de ellas. La conversación fue bastante confusa, y he estado leyendo sobre esas cosas durante las últimas tres horas. Me duele la cabeza, y durante mi descanso de leer, decidí escribir aquí. Todavía no tengo una pregunta específica pero voy a tomar los próximos días para pensar sobre ella. 

Cambiando de tema, tengo que leer unas lecturas en español en un evento mañana. Estoy muy nerviosa porque la verdad es que no me gusta hablar en público. A menos que mi amiga va a hacerlo conmigo y lo hace más fácil de hacer. Las cosas no son fáciles de leer, jaja. Especialmente porque fueron escritas hace muchísimos años y se usan el español más viejo y formal. Uffff. Espero que los nativos sean simpáticos sobre mis errores, jaja."
11jgrj5,1678057135.0,,Vengeful_Turtle,Streak 12: Mi presentación,"Tengo que hacer una presentación para mi curso de español. El profe siempre no da algún tema, y luego, tenemos que investigarlo y crear una exposición. Pues, mi tema/persona este semestre es María de Zayas y Sotomayor ya que el curso tiene que ver con el siglo de oro. ¡¡Desafortunadamente, no hay mucha información disponible sobre ella!! No puedo encontrar mucho. Al menos que mi profe quiere que yo lea todas sus novelas y mágicamente entenderlas y todas las implicaciones sociopolíticas...

Eso sería imposible, ¿no?

No sé qué voy a hacer."
11ik26a,1677980919.0,,Vengeful_Turtle,Streak 11: Mi día,"Siempre trabajo los sábados en algún restaurante en mi ciudad. 

Hoy fue un día movido y interesante. Cinco minutos después de empezar mi jornada, estaba haciendo un late (café con leche) y una de mis compañeras me preguntó cómo estaba yo. Pues, la miró y dentro de esos cortitos segundos, la tasa se cayó, jaja. Pues, el café caliente se derramó sobre todo —  mi camisa, los pantalones, el delantal. Tuve que trabajar todo el día mojada con el café, jaja, al menos hasta que la ropa se secó. Pero después de secarse, olía a café todo el día, jaja. 

Entonces, el lavaplatos dejó de funcionar y tuvimos que lavar los platos a mano la mayoría del día. Tomó unas horas hasta que el hombre llegó para arreglarlo, jaja. Definitivamente fue un día interesante. 

Estoy feliz de no necesitar trabajar allí todos los días, aunque me gusta la gente con quien trabajo. Lo hace más agradable. 

Que tengan una buena noche."
11hln06,1677893595.0,,Vengeful_Turtle,Streak 10: unas lecturas,"Me encontré con mi amiga hoy y nuestra profe. Nuestra profe quiere que leamos en un evento la semana que viene. La verdad es que no me gusta hablar en frente de muchas personas, pero al mismo tiempo, es algo que es una buena cosa para mí. Es algo en que puedo mejorar. Dicho esto, todavía estoy nerviosa, jaja. Especialmente porque voy a leer poemas en español en frente a unos nativos. Ayyyyy. 

Está bien. No va a ser perfecto y no necesita ser perfecto. Es buena practica y con esperanza, la gente entenderá que estoy intentando aprender su idioma. Los poemas son del siglo de oro y no son muy fáciles de leer. 

Espero que todo vaya bien. Al menos tengo tiempo para practicar, jaja. 

Que tengan una buena noche."
11gmhk0,1677804790.0,,Vengeful_Turtle,Streak x: Descanso,Que tengan una buena noche.
11fow8g,1677720886.0,,Vengeful_Turtle,Streak 9: Los sistemas electorales,"Estoy intentando entender las tres sistemas electoral para mi curso de las ciencias políticas. Es un poco confuso, y por eso, voy a traducir una párrafo de algún sitio (escribiré el enlace al final/abajo). 

**Los tres tipos del sistemas electorales**

Bueno, el primer sistema electoral es de la pluralidad. Es un sistema conocido como ""el-primer-que-pasa-el-poste"" (*first-pass-the-post*) o ""el-ganador-toma-todo"" (*winner takes it all).*  Un sistema electoral de pluralidad es el sistema más popular en los Estados Unidos y gana el asiento si el candidate consigue la mayoría de los votos. Esto no significa que el candidate necesita ganar la mayoría de los votos. O sea, no es necesario que gana más de 50% de los votos. Solamente significa que el candidate tiene que ganar más votos que los otros candidates. El ganador es el candidate con lo más votos aún si ese número es menos de 50%.

En un sistema electoral mayoritario, es necesario que el candidate gana más de 50% de los votos para ganar. Si no hay un candidate que gana más que 50% de los votos, entonces será otra ronda pero con menos candidates. 

El un sistema representación proporcional es el más usado en el mundo. Toma el porcentaje de los votos recibidos por ese partido política y lo transforma al número de asientos que tendrá el partido (político). Por ejemplo, si un partido gana 40% de los votos, entonces recibirá 40% de los asientos en parlamento.  Hay tres tipos de este sistema electoral.

(1) Una lista de partido: los partidos políticas crean una lista de los candidates y los asientos son ganados en proporción al porcentaje de los votos recibidos.

(2) (*Single Transferable Vote)* El voto transferible(?): los votantes clasifica a los candidates dependiendo de la preferencia.

(3) Los miembros mezclados representación proporcional (*Mixed Member Proportional Representation*): los votantes hacen dos selecciones. Uno por el candidate y uno por el partido. 

&#x200B;

Uff. No hablo de este tema con frecuencia. Perdón por los errores. Hay algunas cosas que no tengo ni idea cómo traducir, entonces, escribí en inglés también, jaja. Pues, supongo que esta es una forma de estudiar los nuevos términos, jaja. 

Que tengan una buena noche.   


El enlace al sitio de web: [https://www.honestballot.com/the-3-main-types-of-electoral-systems/](https://www.honestballot.com/the-3-main-types-of-electoral-systems/)"
11eranp,1677636743.0,,Vengeful_Turtle,Streak X: Descansito,"Tuve que escribir un ensayo corto esta noche sobre la comparación entre el libro (pues, una versión) de don Quijote y una adaptación que vimos en clase. Por eso, no voy a escribir hoy porque acabo de escribir varias páginas en español.

Que tengan una buena noche."
11drd26,1677543067.0,,Vengeful_Turtle,Streak 8: Las correcciones,"Aunque inglés es mi idioma materno, siempre tenía miedo de corregir cosas escritas por otras personas que estaban aprendiendo mi idioma. Solamente porque tenía miedo de corregir algo incorrectamente. Como ya saben, hay fallas de gramática que hasta los nativos hacen. Siempre las llamo los errores comunes, jaja. Pues, nunca tenía la confianza de hacerlo. Por otro lado, hay cosas que son normales de decir que son gramaticalmente incorrectos también, especialmente con respecto a los dialectos. Por ejemplo, hay un acento y dialecto muy fuerte en la provincia en la que vivo. Ya que empecé a hablar con la gente que querían aprender inglés, aprendí a hablar más despacio y neutral para que pudiera entenderme más fácilmente. 

Por ejemplo, aquí la gente le gusta conjugar los verbos incorrectos. Es común conjugar los verbos en la tercera persona aunque estás hablando en la primera persona. Entonces, diríamos: ""I wants one of those"" (En español, ""Yo quiere uno de esos""). Yo sé que no tiene sentido jaja Otro ejemplo en ingles sería: ""I loves that"" (No sé cómo traducir este ejemplo porque ese verbo funciona diferente en español). Es muy curioso, ¿no?

Pues, las últimas semanas he estado intentando corregir unas de las publicaciones en inglés. A pesar de que no soy perfecta ni una editora profesional, todavía puedo corregir muchos de los errores y ofrecer unos consejos para que las personas puedan mejorar. No es necesario ser perfecto para ayudar a otras personas con su aprendizaje, porque al final del día, hablo inglés con fluidez. Puedo ofrecer otras maneras de expresarse, porque eso es algo que me ha ayudado muchísimo. Cuando no puedo encontrar las palabras en una conversación, no me olvido de la palabra después de que alguien me la diga. 

Hay muchas personas que quieren aprender inglés y no me gusta pensar que hay publicaciones sin correcciones, simplemente porque soy (o alguien más es) perfeccionista o falta la confianza. Especialmente porque cuanto más lo hago, más fácil es. 

Dicho esto, no es fácil corregir tantas publicaciones cada día y quería agradecerles por todas las correcciones y por todo lo que hacen."
11czqzy,1677463340.0,,Vengeful_Turtle,Streak 7: Tuve un mal día,"El 26 de febrero de 2023

La verdad es que he estado estresada esta semana. Me cuesta completar mis tareas. Me cuesta encontrar la motivación y la confianza para seguir adelante. No me siento capaz de ser estudiante algunos días, y hoy es uno de esos días. No siento tan inteligente como los demás. No quiero sentir que estoy desperdiciando el tiempo. 

Tengo que escoger un artículo para discutir con mis compañeros de clase. Pensaba que lo encontré hace dos días, pero después de leerlo, me cuesta entender las ideas principales. Y si no lo entiendo, entonces no puedo presentar las ideas principales del artículo. Entonces, pasé los últimos tres horas buscando otro artículo pero no encontré nada. 

Y ahora, no tengo nada para mostrar para las horas desperdiciadas. 

Además, tengo que entregar una propuesta de investigación esta semana para el mismo curso. No les sorprendería que tampoco la he completado. No tengo la menor idea qué va a ser el tema de mi ensayo final. 

Escribiré algo positivo mañana. Si no puedo pensar de algún tema positivo, entonces traduciré algo. 

Que tengan una buena noche. Perdón por quejarme."
11c08k5,1677370605.0,,Vengeful_Turtle,Streak X: Descanso,"Trabajo los sábados y estoy cansada. 

Que tengan una buena noche. (:"
